,Firm,Date,Headlines,Label,Description,Open,Close
0,American Airlines,04-13-2020,American Airlines Stock Is Only Worth Buying If You Believe in a Comeback - Investorplace.com,0,https://investorplace.com/2020/04/american-airlines-aal-stock-only-worth-buying-comeback/,12.899999618530273,11.5600004196167
1,American Airlines,04-13-2020,One-Third of American Airlines Pilots and Flight Attendants Are Taking Leave or Early Retirement - The Motley Fool,0,https://www.fool.com/investing/2020/04/13/one-third-of-american-airlines-pilots-and-flight-a.aspx,12.899999618530273,11.5600004196167
2,American Airlines,04-15-2020,"CEO Doug Parker Provides a Customer Update on the Coronavirus - American Airlines Group, Inc. - American Airlines Newsroom",0,http://news.aa.com/news/news-details/2020/CEO-Doug-Parker-provides-a-customer-update-on-the-coronavirus-OPS-DIS-04/,12.520000457763672,12.289999961853027
3,American Airlines,04-16-2020,American Airlines Earnings: What Happened with AAL - Investopedia,0,https://www.investopedia.com/american-airlines-earnings-4842269,11.90999984741211,11.069999694824219
4,American Airlines,04-17-2020,Analysts Estimate American Airlines (AAL) to Report a Decline in Earnings: What to Look Out for - Yahoo Finance,0,https://finance.yahoo.com/news/analysts-estimate-american-airlines-aal-163004214.html,11.869999885559082,11.569999694824219
5,American Airlines,04-20-2020,Risk-Takers Have a Reasonable Shot With American Airlines Stock - Yahoo Finance,0,https://finance.yahoo.com/news/risk-takers-reasonable-shot-american-174500940.html,11.149999618530273,11.0600004196167
6,American Airlines,04-20-2020,Here's How One Should Trade American Airlines Group Inc. (AAL) Now - The News Heater,0,https://newsheater.com/2020/04/20/heres-how-one-should-trade-american-airlines-group-inc-aal-now-5/,11.149999618530273,11.0600004196167
7,American Airlines,04-21-2020,"As Stimulus Euphoria Wears Off, American Airlines Stock Is a Sell - Investorplace.com",1,https://investorplace.com/2020/04/as-stimulus-euphoria-wears-off-american-airlines-stock-is-a-sell/,10.800000190734863,11.0
8,American Airlines,04-21-2020,Industry Analysis: Should You Buy American Airlines Group Inc (AAL) in Airlines? - InvestorsObserver,1,https://www.investorsobserver.com/news/stock-update/industry-analysis-should-you-buy-american-airlines-group-inc-aal-in-airlines,10.800000190734863,11.0
9,American Airlines,04-22-2020,American Airlines Stock Is Crazy Cheap But Extremely Risky - Investorplace.com,0,https://investorplace.com/2020/04/american-airlines-aal-stock-cheap-but-risky/,11.09000015258789,10.270000457763672
10,American Airlines,04-23-2020,American Airlines Group Announces Webcast of First-Quarter 2020 Financial Results - American Airlines Newsroom,0,http://news.aa.com/news/news-details/2020/American-Airlines-Group-Announces-Webcast-of-First-Quarter-2020-Financial-Results-CORP-FI-04/default.aspx,10.359999656677246,10.25
