,Firm,Date,Headlines,Label,Description,Open,Close
0,Hilton,04-13-2020,"Hilton, American Express providing 1 million hotel rooms for frontline medical responders - KCRA Sacramento",0,https://www.kcra.com/article/hilton-american-express-providing-1-million-hotel-rooms-for-frontline-medical-responders/32128646,68.52999877929688,66.63999938964844
1,Hilton,04-13-2020,Las Vegas’ Hilton properties offering rooms for health care workers - Las Vegas Review-Journal,0,https://www.reviewjournal.com/business/las-vegas-hilton-properties-offering-rooms-for-health-care-workers-2005907/,68.52999877929688,66.63999938964844
2,Hilton,04-13-2020,"Steve Hilton: How to reopen America safely, but soon - Fox News",0,https://www.foxnews.com/opinion/steve-hilton-how-to-reopen-america-safely-but-soon,68.52999877929688,66.63999938964844
3,Hilton,04-14-2020,"InterContinental Miami, Hilton Singer Island lay off 465 employees - The Real Deal",1,https://therealdeal.com/miami/2020/04/14/intercontinental-miami-hilton-singer-island-lay-off-465-employees/,68.25,70.01000213623047
4,Hilton,04-15-2020,COVID-19 Response: How Hilton Hotels Are Supporting Our Communities Around the World - Hospitality Net,1,https://www.hospitalitynet.org/news/4098129.html,66.04000091552734,69.87000274658203
5,Hilton,04-15-2020,DoubleTree by Hilton has released its chocolate chip cookie recipe so you can make them at home - Insider - INSIDER,1,https://www.insider.com/recipe-how-to-make-doubletree-by-hilton-chocolate-chip-cookies-2020-4,66.04000091552734,69.87000274658203
6,Hilton,04-16-2020,Hilton outlines coronavirus impact on RevPAR for the first quarter. Spoiler alert: It's not good. - Washington Business Journal,1,https://www.bizjournals.com/washington/news/2020/04/16/hilton-outlines-coronavirus-impact-on-revpar-for.html,69.80999755859375,70.1500015258789
7,Hilton,04-16-2020,Hilton sells $1 billion of loyalty points to AmEx - Finance and Commerce,1,https://finance-commerce.com/2020/04/hilton-sells-1-billion-of-loyalty-points-to-amex/,69.80999755859375,70.1500015258789
8,Hilton,04-16-2020,Hilton selling $1 billion loyalty points to American Express - PaymentsSource,1,https://www.paymentssource.com/articles/hilton-selling-1-billion-loyalty-points-to-american-express,69.80999755859375,70.1500015258789
9,Hilton,04-16-2020,Hilton Announces Launch of Senior Notes Offering - Business Wire,1,https://www.businesswire.com/news/home/20200416005485/en/Hilton-Announces-Launch-Senior-Notes-Offering,69.80999755859375,70.1500015258789
10,Hilton,04-16-2020,Hilton donating up to 1 million hotel rooms to front line medical professionals - WJBF-TV,1,https://www.wjbf.com/lifestyle/health/coronavirus/hilton-donating-up-to-1-million-hotel-rooms-to-front-line-medical-professionals/,69.80999755859375,70.1500015258789
11,Hilton,04-16-2020,Hilton Grand Vacations to Report First Quarter 2020 Results - Business Wire,1,https://www.businesswire.com/news/home/20200416005166/en/Hilton-Grand-Vacations-Report-Quarter-2020-Results,69.80999755859375,70.1500015258789
12,Hilton,04-17-2020,"Most people aren't staying at hotels during coronavirus, but rooms are getting filled anyway - USA TODAY",1,https://www.usatoday.com/story/travel/hotels/2020/04/17/coronavirus-travel-how-hotels-like-marriott-hilton-filling-rooms/2990669001/,74.66999816894531,75.62000274658203
