,Firm,Date,Headlines,Label,Description,Open,Close
0,Blackrock,10-03-2011,BlackRock Kelso Stock Hits New 52-Week Low (BKCC) - TheStreet.com,0,https://www.thestreet.com/markets/blackrock-kelso-stock-hits-new-52-week-low-bkcc-11266236,7.389999866485596,7.03000020980835
1,Blackrock,02-11-2014,Valuing BlackRock Kelso Capital Corporation - Seeking Alpha,1,https://seekingalpha.com/article/2010131-valuing-blackrock-kelso-capital-corporation,9.329999923706055,9.399999618530273
2,Blackrock,10-31-2014,Gordon Brothers Group and BlackRock Kelso Capital Corporation Launch Gordon Brothers Finance Company - Business Wire,0,https://www.businesswire.com/news/home/20141031005999/en/Gordon-Brothers-Group-BlackRock-Kelso-Capital-Corporation,8.84000015258789,8.819999694824219
3,Blackrock,04-29-2016,BlackRock Kelso Capital: From Hero To Zero In No Time Flat - Seeking Alpha,1,https://seekingalpha.com/article/3969631-blackrock-kelso-capital-from-hero-to-zero-in-no-time-flat,8.319999694824219,8.40999984741211
4,Blackrock,11-17-2016,Moving Average Crossover Alert: BlackRock Capital (BKCC) - Yahoo Finance,1,https://finance.yahoo.com/news/moving-average-crossover-alert-blackrock-131401609.html,7.28000020980835,7.309999942779541
5,Blackrock,12-22-2016,Blackrock Capital Investment Corporation Appoints New Chief Executive Officer and New Chairman of the Board - Business Wire,1,https://www.businesswire.com/news/home/20161222005743/en/Blackrock-Capital-Investment-Corporation-Appoints-New-Chief,7.25,7.25
6,Blackrock,06-08-2017,Should income investors buy BlackRock Capital Investment Corporation (BKCC) before its ex-dividend date? - Simply Wall St,0,https://simplywall.st/news/should-income-investors-buy-blackrock-capital-investment-corporation-bkcc-before-its-ex-dividend-date/,7.71999979019165,7.550000190734863
7,Blackrock,11-09-2017,Should You Buy BlackRock Capital Investment Corporation (BKCC)? - Simply Wall St,0,https://simplywall.st/news/should-you-buy-blackrock-capital-investment-corporation-bkcc/,7.039999961853027,6.940000057220459
8,Blackrock,04-19-2018,BlackRock Capital Investment: Further Losses Are Sure To Follow - Seeking Alpha,0,https://seekingalpha.com/article/4164047-blackrock-capital-investment-losses-are-sure-to-follow,6.360000133514404,6.349999904632568
9,Blackrock,04-30-2018,BlackRock Capital Investment Corporation Announces Transition in Leadership and Elevation of Senior Investors - Business Wire,0,https://www.businesswire.com/news/home/20180430006469/en/BlackRock-Capital-Investment-Corporation-Announces-Transition-Leadership,6.380000114440918,6.309999942779541
10,Blackrock,08-01-2018,BlackRock Capital Investment dips after Q2 miss - Seeking Alpha,1,https://seekingalpha.com/news/3377136-blackrock-capital-investment-dips-after-q2-miss,6.010000228881836,6.050000190734863
11,Blackrock,02-05-2019,"BlackRock Capital Investment Corporation - Don't Be Tempted By This Low-Quality, High-Yield BDC - Seeking Alpha",1,https://seekingalpha.com/article/4238443-blackrock-capital-investment-corporation-dont-be-tempted-this-low-quality-high-yield-bdc,6.239999771118164,6.269999980926514
12,Blackrock,03-06-2019,BlackRock Capital Investment declares $0.18 dividend - Seeking Alpha,0,https://seekingalpha.com/news/3440454-blackrock-capital-investment-declares-0_18-dividend,6.25,6.199999809265137
13,Blackrock,03-15-2019,"BlackRock Capital Investment Corporation (BKCC) Ex-Dividend Date Scheduled for March 15, 2019 - Nasdaq",0,https://www.nasdaq.com/articles/blackrock-capital-investment-corporation-bkcc-ex-dividend-date-scheduled-march-15-2019,6.070000171661377,6.0
14,Blackrock,03-20-2019,"Dividend Increases For The High-Yield BDC Sector, Part 5: BlackRock TCP Capital - Seeking Alpha",0,https://seekingalpha.com/article/4249991-dividend-increases-for-high-yield-bdc-sector-part-5-blackrock-tcp-capital,6.070000171661377,6.03000020980835
15,Blackrock,07-24-2019,BlackRock's head of human resources Jeff Smith resigns -memo - Yahoo Finance,1,https://finance.yahoo.com/news/blackrocks-head-human-resources-jeff-134500709.html,5.940000057220459,6.010000228881836
16,Blackrock,07-31-2019,BlackRock Capital Investment declares $0.14 dividend - Seeking Alpha,0,https://seekingalpha.com/news/3484912-blackrock-capital-investment-declares-0_14-dividend,6.099999904632568,6.0
17,Blackrock,07-31-2019,BlackRock Kelso Capital (BKCC) Q2 Earnings and Revenues Miss Estimates - Yahoo Finance,0,https://finance.yahoo.com/news/blackrock-kelso-capital-bkcc-q2-225510072.html,6.099999904632568,6.0
18,Blackrock,08-02-2019,BlackRock Capital Investment Corp (BKCC) CEO James Keenan on Q2 2019 Results - Earnings Call Transcript - Seeking Alpha,1,https://seekingalpha.com/article/4280562-blackrock-capital-investment-corp-bkcc-ceo-james-keenan-on-q2-2019-results-earnings-call,5.559999942779541,5.619999885559082
19,Blackrock,08-02-2019,BlackRock Capital Investment Corporation 2019 Q2 - Results - Earnings Call Slides - Seeking Alpha,1,https://seekingalpha.com/article/4280820-blackrock-capital-investment-corporation-2019-q2-results-earnings-call-slides,5.559999942779541,5.619999885559082
20,Blackrock,09-09-2019,Why BlackRock (BLK) is a Great Dividend Stock Right Now - Yahoo Finance,1,https://finance.yahoo.com/news/why-blackrock-blk-great-dividend-131501568.html,5.21999979019165,5.28000020980835
21,Blackrock,10-01-2019,BlackRock Capital Investment Corp. Is Down 50% In 5 Years. We Explain Why - Seeking Alpha,0,https://seekingalpha.com/article/4294354-blackrock-capital-investment-corp-50-percent-5-years-explain,5.010000228881836,4.949999809265137
22,Blackrock,10-31-2019,BlackRock Capital Investment Corp (BKCC) Q3 2019 Earnings Call Transcript - Motley Fool,0,https://www.fool.com/earnings/call-transcripts/2019/10/31/blackrock-capital-investment-corp-bkcc-q3-2019-ear.aspx,4.639999866485596,4.630000114440918
23,Blackrock,11-06-2019,BlackRock TCP Capital Corp (TCPC) Q3 2019 Earnings Call Transcript - Motley Fool,1,https://www.fool.com/earnings/call-transcripts/2019/11/06/blackrock-tcp-capital-corp-tcpc-q3-2019-earnings-c.aspx,4.949999809265137,4.96999979019165
