,Firm,Date,Headlines,Label,Description,Open,Close
0,Apollo,02-06-2014,Apollo Investment Corp. (AINV) – Pristine credit Quality - ValueWalk,1,https://www.valuewalk.com/2014/02/apollo-investment-corp-ainv-basic-noi-estimates-lifted/,24.93000030517578,25.079999923706055
1,Apollo,05-12-2014,Flying High With Apollo And Affiliates - Benzinga,1,https://www.benzinga.com/general/education/14/05/4547571/flying-high-with-apollo-and-affiliates,23.610000610351562,23.969999313354492
2,Apollo,06-20-2014,Apollo Investment: BDC Dividend Coverage Part 15 - Seeking Alpha,0,https://seekingalpha.com/article/2278473-apollo-investment-bdc-dividend-coverage-part-15,25.200000762939453,24.93000030517578
3,Apollo,07-15-2014,What Are You Really Buying When You Buy Apollo Investment Corporation? - Motley Fool,0,https://www.fool.com/investing/dividends-income/2014/07/15/what-are-you-really-buying-when-you-buy-apollo-inv.aspx,26.399999618530273,26.3700008392334
4,Apollo,07-28-2014,How Does Apollo Investment Corporation Make Money? - Motley Fool,1,https://www.fool.com/investing/general/2014/07/28/how-does-apollo-investment-corp-make-money.aspx,26.309999465942383,26.309999465942383
5,Apollo,06-05-2015,"AINV Stock Price, Forecast & News (Apollo Investment) - MarketBeat",1,https://www.marketbeat.com/stocks/NASDAQ/AINV/,23.549999237060547,23.639999389648438
6,Apollo,07-22-2015,Apollo Investment (AINV) Stock Tumbling After Rating Downgrade - TheStreet.com,0,https://www.thestreet.com/markets/apollo-investment-ainv-stock-tumbling-after-rating-downgrade-13227134,21.059999465942383,20.399999618530273
7,Apollo,08-05-2015,Better Dividend Stock: Apollo Investment vs. Main Street Capital - Motley Fool,1,https://www.fool.com/investing/general/2015/08/05/better-dividend-stock-apollo-investment-vs-main-st.aspx,20.459999084472656,20.520000457763672
8,Apollo,06-06-2016,Apollo Investment Corporation Announces Senior Management Appointments - Business Wire,1,https://www.businesswire.com/news/home/20160606005358/en/Apollo-Investment-Corporation-Announces-Senior-Management-Appointments,15.989999771118164,16.31999969482422
9,Apollo,08-05-2016,Apollo Investment Corporation: Weak Earnings Result in a Dividend Cut - The Motley Fool,1,http://www.fool.com/investing/2016/08/05/apollo-investment-corporation-weak-earnings-result.aspx,16.5,16.920000076293945
10,Apollo,12-09-2016,Apollo Investment Corp. (AINV): Are Hedge Funds Right About This Stock? - Insider Monkey,1,https://www.insidermonkey.com/blog/apollo-investment-corp-ainv-are-hedge-funds-right-about-this-stock-2-504274/,18.18000030517578,18.209999084472656
